oeID	baitID	naive	day1	day3	day5	day7	day10	day14	primed	DE	NE	merged_dtw_trans_cl6_2with6	TSSchr	TSSstart	TSSend	TSSstrand	gene_name	gene_id	chr	start	end
104116	104187	0	0	1.8359339779181	0	0	2.34716779750272	0	0	0	0	Transient	12	6786358	6787358	+	CD4	ENSG00000010610	12	6785674	6790794
104122	104062	0	2.62952193306367	1.89358673689542	1.90092158143953	0.898876639021313	1.53032109160905	0	0	0	0	Transient	12	6821124	6822124	+	GPR162	ENSG00000250510	12	6818603	6823809
104122	104112	1.06060606087945	2.15911419268959	1.9793311043327	1.83588068353356	1.22442594368816	2.82776910477723	1.82914513710521	0	1.84654356780745	2.42353050098387	Constant	12	6821124	6822124	+	GPR162	ENSG00000250510	12	6818603	6823809
104122	104113	1.89859835420133	2.42615107638761	0	1.1063572057404	0	0.629244257073669	0.499881147221591	1.47614349485631	1.93421657596518	1.3598474642189	Lost	12	6821124	6822124	+	GPR162	ENSG00000250510	12	6818603	6823809
104122	104125	1.42203466113875	1.62148222078065	1.08056513734617	1.91005614831519	1.41787620352915	1.29774415722866	2.04213273489044	0.753968691845097	2.27797897058053	2.42639459526759	Constant	12	6821124	6822124	+	GPR162	ENSG00000250510	12	6818603	6823809
104127	104062	0.931829299813582	0	0.812540249061662	2.48280318609465	0.904889074046249	2.28248071249912	0	0	1.07542634345506	1.47784450344291	Transient	12	6827907	6828907	+	P3H3	ENSG00000110811	12	6826949	6832366
104127	104108	1.37324123186595	1.195396451193	2.09747957958868	1.88594030970433	0	2.32662460915039	0	0.723297270094548	1.65837099796157	2.14477853931264	Lost	12	6827907	6828907	+	P3H3	ENSG00000110811	12	6826949	6832366
104127	104110	1.61820208958694	2.20807888037239	0.967078980890835	1.56977016314061	1.03215514345203	0	0	1.23821915864603	2.40969282902186	1.85684110266029	Lost	12	6827907	6828907	+	P3H3	ENSG00000110811	12	6826949	6832366
104127	104112	1.45692870929748	1.63934570820666	2.23549506515783	2.66460728934108	2.25521048121403	1.33832828369823	0	1.65192914304248	1.75204082586378	2.52176553052955	Lost	12	6827907	6828907	+	P3H3	ENSG00000110811	12	6826949	6832366
104129	104112	0.442002044831168	2.21588408685707	1.47355942545238	1.70617605764129	0.517262581163211	1.04492794930786	2.55654550741528	1.7618009702227	2.39117910299714	2.3099884431064	Constant	12	6839454	6840454	+	GNB3	ENSG00000111664	12	6838899	6844339
104129	104112	0.442002044831168	2.21588408685707	1.47355942545238	1.70617605764129	0.517262581163211	1.04492794930786	2.55654550741528	1.7618009702227	2.39117910299714	2.3099884431064	Constant	12	6844293	6845293	-	CDCA3	ENSG00000111665	12	6838899	6844339
104134	104112	1.07011854575435	0.659354833414728	1.93446889058893	1.66286717410832	1.20906691190922	1.22206936899427	2.43210832927449	0.828812840658375	1.09187249373832	0.695517523525934	Gained early	12	6866619	6867619	+	TPI1	ENSG00000111669	12	6864751	6869930
104145	104062	0	0	0	0	0.927459049616099	2.35878386043571	0	0.953722617400697	0	0	Transient	12	6923963	6924963	+	ATN1	ENSG00000111676	12	6922886	6927982
104145	104112	0.713611783579764	1.4650229991685	0.640211709837197	1.20252805603717	0.815837636492559	0	2.66839666037028	0	1.72090475503166	0	Gained late	12	6923963	6924963	+	ATN1	ENSG00000111676	12	6922886	6927982
104149	104062	0	0	0	2.34400245258571	0.916494303931479	0	0.755841588123372	0	1.08258632324945	0	Transient	12	6945968	6946968	+	PTPN6	ENSG00000111679	12	6944358	6949794
104152	103986	0	0	0	0	0	2.31255687279489	0	0	0	0	Transient	12	6964827	6965827	-	PHB2	ENSG00000215021	12	6960491	6965644
104153	104112	0	2.55631131081568	0.726138982160384	1.75146767543333	0	1.55652951323626	0	2.20544663382541	0	0.939536961091684	Transient	12	6970413	6971413	+	EMG1	ENSG00000126749	12	6965645	6971033
104294	104361	1.00470991472167	1.55737922583062	2.41831755516959	0	1.47740144905159	1.02783718390385	1.97368316947597	0.917375336476533	2.00665042699953	0	Lost	12	7689284	7690284	-	GDF3	ENSG00000184344	12	7687336	7692572
104365	104361	1.9019865900834	2.5121819583958	1.4220521752274	1.5123988073565	1.20823338676675	0.698846684570294	1.17455633722653	1.81330946058153	1.68091095994689	1.86161992029686	Constant	12	8056344	8057344	-	C3AR1	ENSG00000171860	12	8054871	8060290
104928	105018	0	0	1.15922660863624	1.15121084479406	0	2.80180884316528	0	0	0	0	Transient	12	11021119	11022119	-	TAS2R19	ENSG00000212124	12	11017731	11023057
105145	105190	2.55946741349018	0.728987833763551	2.24472772538628	1.51309672281376	0	0.804929527077746	0.668753952062267	2.25369190140924	2.58724711485332	2.16992665606121	Lost	12	12115525	12116525	-	LRP6	ENSG00000070018	12	12114745	12120216
105184	105263	1.75110742837551	1.38783262491104	2.49352656875165	0	1.75566477015603	1.819314967897	0.71060898298787	0	1.0273617575647	1.65522866481704	Lost	12	12325556	12326556	-	MANSC1	ENSG00000111261	12	12320630	12325931
105184	105265	1.58402933502936	0	2.75290281442013	0.958506950667319	0.47960229162955	1.26767422050391	1.14959658581086	2.1522922804204	1.66796939790788	0.193135689951546	Lost	12	12325556	12326556	-	MANSC1	ENSG00000111261	12	12320630	12325931
105191	105252	0	1.6843641230133	0.865394182636484	2.37434227879314	0.980689088807894	0	0	2.27800724326069	1.8284125808683	0.840442628673442	Transient	12	12356578	12357578	+	BORCS5	ENSG00000165714	12	12351417	12357493
105191	105263	2.5124897929509	0.713965043807182	0.592516525948546	1.44455518487851	2.53048535344644	1.36274544569434	1.3916846658774	2.17964146111397	1.02846520717285	2.10391045861382	Constant	12	12356578	12357578	+	BORCS5	ENSG00000165714	12	12351417	12357493
105191	105265	1.89216167295293	1.88569491421623	0.913027074539494	1.38456123963675	1.11399195511569	0	2.36624244872671	2.14836723095849	2.3254829379387	2.32454302789714	Gained late	12	12356578	12357578	+	BORCS5	ENSG00000165714	12	12351417	12357493
105191	105266	2.35252766513994	1.93750459092144	2.30370038783742	0.806735444272643	0.764541572775328	0.729707499192681	1.39646104066355	0	1.6147977710511	1.13371962286866	Constant	12	12356578	12357578	+	BORCS5	ENSG00000165714	12	12351417	12357493
105294	105317	2.29680034831588	0.757201002723634	2.46833867154121	1.02988131388656	1.77726278801339	1.26022090099946	1.30227238303836	0.778537313601178	2.25728169457436	0.968297128022393	Constant	12	12812816	12813816	+	DDX47	ENSG00000213782	12	12808744	12814189
105294	105339	0	2.26274377178424	2.95180572331033	1.30187799180729	1.70592534769513	2.44024439877955	0.669680486644599	0	1.07452469660768	0.993649914086564	Transient	12	12812816	12813816	+	DDX47	ENSG00000213782	12	12808744	12814189
105316	105360	1.50134952050973	0.941678488516463	0	2.74222865321639	0	0	0	0	0.597090841486188	0	Transient	12	12891059	12892059	+	GPRC5A	ENSG00000013588	12	12890667	12892604
105327	105382	2.26714291505864	1.23339176607648	2.54049054226563	1.9234713258056	1.94678302666467	1.57678867457023	2.13428359852795	1.89016844463118	1.86061005685307	2.20214123300258	Constant	12	12940275	12941275	-	GPRC5D	ENSG00000111291	12	12939601	12944617
105327	105497	0	0	2.44603866760427	1.36792319332866	0	0	0	0	0	0	Transient	12	12940275	12941275	-	GPRC5D	ENSG00000111291	12	12939601	12944617
105333	105284	0.800355945757321	1.8866421116754	0.7183973297944	2.32295786721098	0	1.4408767925447	1.6798323619169	0	1.95480049532629	0	Lost	12	12974370	12975370	-	HEBP1	ENSG00000013583	12	12971916	12977489
105333	105382	1.45918662381773	1.18628447536003	1.37396605917037	1.11264777771011	2.5107534846358	2.06436541435902	1.82225144434902	1.41547647733909	1.42394909750859	1.54248453279185	Constant	12	12974370	12975370	-	HEBP1	ENSG00000013583	12	12971916	12977489
105347	105382	2.35446869297758	2.18341985009977	2.13027817857056	2.45591290347437	0.493701801614313	2.41260608391898	2.08901496247991	2.27652259489325	2.00633063054628	1.65536653650261	Constant	12	13043881	13044881	+	FAM234B	ENSG00000084444	12	13039711	13044861
105347	105383	1.61844352146037	1.56239835182494	1.38070180579139	0.679984465502987	2.66806620547679	1.35007490302122	1.61007628983107	1.32202375328964	1.54961710911813	0.801905960974409	Constant	12	13043881	13044881	+	FAM234B	ENSG00000084444	12	13039711	13044861
105355	105339	1.31371079348536	0.864699049067157	0	1.82505762011606	1.54351942567816	1.77063219610184	1.20112078854475	1.8050754001912	2.45810167399962	1.66574106566237	Constant	12	13083032	13084032	-	GSG1	ENSG00000111305	12	13081427	13087334
105355	105382	0.759762351479342	1.2543668601633	2.79996225985741	2.27349730200558	1.77422359872256	2.23493498977082	2.67198099539088	2.30793475622585	2.1960136156614	2.01032614441428	Constant	12	13083032	13084032	-	GSG1	ENSG00000111305	12	13081427	13087334
105355	105383	0.536534037362947	0.999064146676159	1.96047315658943	2.6422309158334	0.73312166687737	1.20868339846916	2.36736343352801	1.16382716680764	1.09709650135047	1.013918791487	Gained early	12	13083032	13084032	-	GSG1	ENSG00000111305	12	13081427	13087334
105378	105339	1.34106232132667	2.02802584124366	1.61548673649231	0.703964126386165	2.63356886888293	1.68053167786158	0	2.21865207931809	2.40746013700923	1.39847907296081	Lost	12	13196223	13197223	+	EMP1	ENSG00000134531	12	13191608	13196994
105378	105360	1.12668305837366	1.22869632825468	2.40967965883165	1.67860299309216	2.15207250882737	1.75260240404835	2.82219889641661	1.15245090458867	2.09996834129067	1.91818682944966	Constant	12	13196223	13197223	+	EMP1	ENSG00000134531	12	13191608	13196994
105429	105496	0.631375636575796	0.615381825980876	1.15251845024109	2.41692130411852	1.65393710131109	0	0	0.68506209435916	0.840494732239292	0.746063451864885	Lost	12	13437442	13438442	-	GRIN2B	ENSG00000273079	12	13433830	13439485
105627	105612	2.94125337421493	2.24885534728342	2.64356237673031	2.40431338365895	1.95746411160706	2.22675703000994	2.04298198569983	2.38399710809123	2.41693181326182	2.36670265200822	Constant	12	14365132	14366132	+	ATF7IP	ENSG00000171681	12	14360239	14365416
105925	105906	0	0.596305778612684	0.59146114430438	2.32228712207908	1.10170181874507	0.527468828752981	0.487179402194439	0.633966966481833	0	1.2976146141989	Transient	12	15881887	15882887	+	STRAP	ENSG00000023734	12	15878368	15883801
105925	105908	0	2.33087296335128	0.518947276336174	1.56366658189549	0.732497583633122	0	0.597831864463053	1.63888175683471	0.907674562368349	0.837024072809606	Transient	12	15881887	15882887	+	STRAP	ENSG00000023734	12	15878368	15883801
105931	105906	0.693270407656019	0.705311390200863	0.701859059489322	2.48406370008131	1.25222730060678	0.630736995761994	0.594663521269541	0.748850465414754	1.87115751534074	0.809373234052963	Gained early	12	15910802	15911802	+	DERA	ENSG00000023697	12	15910062	15915807
106995	106975	1.26014535686084	0	0.59683271919555	1.26219035823021	2.62957255628129	1.81451248442716	0.79431028915217	1.80719242340984	1.88175731225118	1.02703942298958	Gained late	12	21634842	21635842	-	LDHB	ENSG00000111716	12	21631204	21636791
107019	107063	2.40649155292267	0	0.869640444329837	0	0.959413315864664	0.938093383682531	0	0	2.35942187789711	0.76514886922914	Lost	12	21764455	21765455	-	KCNJ8	ENSG00000121361	12	21763035	21768093
107087	107022	1.48212554863652	0	2.05408427842428	2.46626827601594	0	1.5029020791338	0	0	2.35600101411879	1.86506057492379	Transient	12	22045718	22046718	+	CMAS	ENSG00000111726	12	22043639	22050103
107684	107722	0	1.75932429094288	1.74355987924111	2.42820171090544	1.70109909116781	2.37932316894511	0	0.974981123407407	2.0716742674806	2.47695241899173	Transient	12	25194716	25195716	+	ETFRF1	ENSG00000205707	12	25190657	25195790
107684	107724	0	0	2.47481785153002	0.985273453321057	2.04050090257384	0.910361951522705	1.65245230175206	2.13439218940158	0.665149556273883	1.59452537481866	Gained early	12	25194716	25195716	+	ETFRF1	ENSG00000205707	12	25190657	25195790
107684	107729	2.49646334109971	2.1186964401931	0.956998341270703	0	0.987604220818219	0	0.887273311691752	2.36799431207528	1.98454094519596	1.67323624895358	Lost	12	25194716	25195716	+	ETFRF1	ENSG00000205707	12	25190657	25195790
107684	107730	2.14564503974448	2.14767487719201	2.52035208898306	1.60854677875758	0.963052244016992	2.01787271374174	0.93471974586119	1.62667911618175	2.15303161361857	2.01450650876188	Constant	12	25194716	25195716	+	ETFRF1	ENSG00000205707	12	25190657	25195790
107686	107721	2.32108508359373	1.17088801344625	0	0	0	1.76302235984632	0	2.1645744819608	1.88911876431467	1.5335816164024	Lost	12	25204746	25205746	-	KRAS	ENSG00000133703	12	25200939	25206689
107686	107724	2.11037437837811	0	0	1.63088850715933	0.923487407648695	1.95596340096611	0.967853673423675	2.42261606183017	0.646861840628858	1.55459325564742	Lost	12	25204746	25205746	-	KRAS	ENSG00000133703	12	25200939	25206689
107686	107727	2.52629903579291	1.67722337235544	0.963733675258959	1.630870930929	2.10367796741275	1.57892049808977	1.54951245163667	1.45907671321828	1.85992989775566	1.62184637481708	Constant	12	25204746	25205746	-	KRAS	ENSG00000133703	12	25200939	25206689
107686	107729	2.71544139441612	2.84587892542106	1.6001861807667	0	0.964377225591015	1.58688790123784	1.9425176962641	0.935496548853506	1.64477961389784	0.637220236379671	Lost	12	25204746	25205746	-	KRAS	ENSG00000133703	12	25200939	25206689
107686	107730	1.69464217546828	1.69547831236397	2.49533324075601	1.57974313156074	0.939681285121638	0	1.57000636656897	0.940874040171187	1.56843181129257	1.2392857079459	Constant	12	25204746	25205746	-	KRAS	ENSG00000133703	12	25200939	25206689
108037	108052	1.95566221131124	0.737854963101803	0.665284908051935	1.73006161106202	1.30871423845654	1.6516535880864	0.677811265714588	0.563347610139036	2.47037995292618	1.22480318935617	Constant	12	26937970	26938970	+	FGFR1OP2	ENSG00000111790	12	26935174	26940651
108037	108115	2.42403959141686	0	1.04145659494967	0	0.876905437428427	1.56603992113704	0	0	1.40885294387549	1.38872297534926	Lost	12	26937970	26938970	+	FGFR1OP2	ENSG00000111790	12	26935174	26940651
108055	108115	0.930214106184537	1.61549495313773	1.74168118277666	0	2.56811291263831	0	1.64128200781452	0	0.734394455254126	1.34668301869329	Lost	12	27022046	27023046	+	MED21	ENSG00000152944	12	27021936	27027164
108096	108052	2.1422556441253	1.13195178429235	1.75526609261651	1.10209287057066	1.09647462947797	0	2.49319341309253	0.925669891429354	1.77849758206418	1.33544632113561	Gained late	12	27243468	27244468	+	STK38L	ENSG00000211455	12	27242049	27247089
108151	108115	0	1.44160568881242	0.911060665485721	2.47769665077265	0	0.756307564149924	0.837409325638017	1.41478435812213	1.22283445797641	1.58929601633325	Lost	12	27522931	27523931	+	PPFIBP1	ENSG00000110841	12	27518967	27524730
108992	109053	0	0	0	0	0	0	2.39134387106051	0.894591875172262	0	0.659440027935282	Gained late	12	31790685	31791685	-	H3-5	ENSG00000188375	12	31785494	31791411
110108	110176	0	2.38138788650308	1.9376150150253	1.56779083572045	1.58624172994459	0.980265050114194	0.955977440772548	0.749227630465202	1.68920363539083	1.69400277990457	Constant	12	39754525	39755525	-	SLC2A13	ENSG00000151229	12	39754179	39759545
110590	110691	1.01390667271116	2.67631560054985	0.967287203009265	0.93966244182476	0	0.816915260613743	0	0	0	0	Lost	12	42156604	42157604	-	YAF2	ENSG00000015153	12	42150918	42156717
110606	110588	1.87468126061712	0.76663550383994	1.52757641291746	2.45704106678237	0.757062789022409	0.683163189372244	0	0	0.510834960687442	1.7625338517205	Lost	12	42237947	42238947	+	PPHLN1	ENSG00000134283	12	42235734	42238328
110625	110670	0	0	2.36231981027266	0.944191940695383	1.01441881540387	0	1.60599053258713	0.988058705500835	0	0.718010275020266	Gained late	12	42311586	42312586	-	ZCRB1	ENSG00000139168	12	42309612	42314866
110652	110588	2.33798791726675	0	0	0	0	1.75443466510219	1.13428743624044	1.10514017466157	1.47976197965365	0	Lost	12	42456257	42457257	-	PRICKLE1	ENSG00000139174	12	42454948	42460116
110939	110891	0	0	1.74767384231344	2.55566402230811	1.19605255472138	0	1.15514114472011	1.14265142883608	0	0	Transient	12	43793223	43794223	-	TWF1	ENSG00000151239	12	43788603	43794455
111683	111737	0	0	0	1.09112280879194	2.54524997966597	0	1.16250491320506	0	0	1.08204393186088	Transient	12	47709234	47710234	-	ENDOU	ENSG00000111405	12	47708191	47713385
111683	111773	0	0	2.51706469012892	1.18238394009411	1.1076615734587	1.00796682738838	0	1.0866205894238	0	1.12603671924638	Transient	12	47709234	47710234	-	ENDOU	ENSG00000111405	12	47708191	47713385
111683	111783	0	0.771002141716404	0	2.48672196907318	1.54833082423287	0	2.64068975937965	1.90214319363731	2.51790685357547	1.91406628941236	Gained late	12	47709234	47710234	-	ENDOU	ENSG00000111405	12	47708191	47713385
111687	111726	2.69074848104465	0.739002833862842	1.96885987805341	1.78476566171907	0	1.68432905788761	0	0.816114557220222	0.774515024084285	1.48496617316134	Lost	12	47733863	47734863	-	RAPGEF3	ENSG00000079337	12	47729531	47734838
111687	111745	0	0	0.993234577668702	0	0.964114015278752	1.99047527295134	0.956282696553672	2.60292569515214	0	1.54025111318282	Gained early	12	47733863	47734863	-	RAPGEF3	ENSG00000079337	12	47729531	47734838
111687	111768	2.19111825007561	1.13869736813488	2.34262103052061	1.17520574097734	0	0	1.15090590025628	0.991024656347261	1.66801258247388	1.01101993171894	Lost	12	47733863	47734863	-	RAPGEF3	ENSG00000079337	12	47729531	47734838
111687	111783	0	2.16402432019704	1.45398931784967	2.67021750769176	1.52563646375634	1.96875356243713	0.935609047884316	1.4369737490044	0	0.797910225584661	Transient	12	47733863	47734863	-	RAPGEF3	ENSG00000079337	12	47729531	47734838
111691	111754	0	0.784183682802432	1.25682302751738	2.73121727691148	1.27924415805002	0.838369874828677	2.05997400543343	0.705186486634829	0.716397901264365	1.97154762419233	Gained early	12	47753416	47754416	+	SLC48A1	ENSG00000211584	12	47750805	47756248
111709	111745	1.51787570017253	0	2.37233849364491	1.97908142016469	1.36732912011485	1.28135677740429	1.77295775688103	0.753246369081062	0.627875047447533	1.69720435498357	Constant	12	47841037	47842037	-	VDR	ENSG00000111424	12	47839930	47845002
111709	111754	0.657476854088611	1.62684280002157	1.76292609045026	2.32853302663011	1.49334745209348	2.2572086389991	1.53507901058432	0.583848047055338	1.88062872264016	2.39925197594805	Constant	12	47841037	47842037	-	VDR	ENSG00000111424	12	47839930	47845002
111709	111763	0	1.03291449234639	2.67249220309907	1.70300346366422	0.992587359608768	1.08438367463354	0.925456076968757	0.961227209616873	0.976587364494907	1.61102187366257	Gained early	12	47841037	47842037	-	VDR	ENSG00000111424	12	47839930	47845002
111709	111775	2.01929056443422	1.60290509312169	1.36344865764478	1.66516509053633	0	0	2.71759117338239	1.89314139019706	0	0.795855806946857	Gained late	12	47841037	47842037	-	VDR	ENSG00000111424	12	47839930	47845002
111709	111813	1.51763079650392	1.84890715586079	0.788631621012204	0	3.21768543939735	1.02755182683614	0	0	0.88495191286999	1.47954569168999	Lost	12	47841037	47842037	-	VDR	ENSG00000111424	12	47839930	47845002
111742	111726	0	0.756315539997857	2.09872512830519	1.1283219311516	0.917318945728919	0.601935575163706	2.21602428500619	2.3935417835197	1.2443497602162	1.63050179869967	Gained early	12	47963069	47964069	+	TMEM106C	ENSG00000134291	12	47959228	47963958
111747	111773	2.51690146214993	2.33683158786968	2.21639081095175	2.09336837026544	0.507620218822047	1.26650507038994	0.454890566113712	1.03609157558626	1.60522675125808	1.0859470790058	Lost	12	47972467	47973467	-	COL2A1	ENSG00000139219	12	47970176	47975295
111747	111822	0	0.87424792940444	2.88955790773902	0.873354909535341	0.880329229179843	0.997166071955772	0.94135174285757	0.774254357688829	1.52990880966867	0	Gained early	12	47972467	47973467	-	COL2A1	ENSG00000139219	12	47970176	47975295
111784	111754	0.880121975436177	1.98356250201714	2.49378898412684	1.28067274209081	0.717983013071616	1.65487971594101	0.763565915150446	1.84708403318062	2.23108873612551	1.84904829002911	Constant	12	48042397	48043397	-	SENP1	ENSG00000079387	12	48039721	48045206
111796	111735	0.878796166736084	0.848149624862546	1.82859679538551	0	0	2.37426605431161	0.756845989818403	0	0	0.989254774023248	Gained late	12	48104639	48105639	+	PFKM	ENSG00000152556	12	48104645	48110369
111807	111754	0	1.90063620939405	1.97974540455941	2.30030411050577	1.45604065233344	1.67328841818802	1.09193922905739	1.10520299661006	1.53152776987832	2.50491236866974	Constant	12	48147289	48148289	-	ASB8	ENSG00000177981	12	48144692	48150819
111815	111745	0	0	0	1.50623113192353	0	0	2.33838076086554	0	0.793248922122878	0.858209200751461	Gained late	12	48183144	48184144	+	CCDC184	ENSG00000177875	12	48182351	48184214
111831	111768	1.59706323896628	2.65891491284096	1.39330591509566	0	1.62493704864217	0.808050819670812	1.0234770772485	1.51742175894448	0.879625471312038	0.884909267216418	Lost	12	48201583	48202583	-	OR10AD1	ENSG00000172640	12	48199131	48204375
111893	111848	0	0	0	0	0	2.48655911640827	0	1.09528389808083	0	2.07615999570083	Transient	12	48472059	48473059	+	ANP32D	ENSG00000139223	12	48468468	48473976
111893	111855	2.51741044198845	0	0	0	0.772603087148544	0	1.37699840313854	0.880808368464992	1.76994746572723	0.690166620126961	Lost	12	48472059	48473059	+	ANP32D	ENSG00000139223	12	48468468	48473976
111903	111849	0	0	0	0	2.60848592671826	0	1.19560950897273	1.19146110860928	0	0	Transient	12	48525132	48526132	+	OR8S1	ENSG00000284723	12	48522934	48528276
111927	111856	0	1.97604953648146	0	0	0	0	0	1.11776629697426	0	2.79342473620213	Transient	12	48652711	48653711	-	KANSL2	ENSG00000139620	12	48650568	48655836
111934	112101	0	0	2.57362659832127	0.49924913202863	0.573313065307419	0	0	0	0	0	Transient	12	48687958	48688958	-	CCNT1	ENSG00000129315	12	48686696	48692668
111948	112004	0	2.1912442243082	2.7501677935667	0.820814939897075	0	2.13254301113462	0.931924276605345	1.49369246525891	1.06451211175612	1.57729778664725	Transient	12	48765694	48766694	-	ADCY6	ENSG00000174233	12	48762122	48767605
111948	112039	0	0	0	0	2.34663800533254	0	0	0	0	1.15548286045335	Transient	12	48765694	48766694	-	ADCY6	ENSG00000174233	12	48762122	48767605
111960	111978	0	2.47037901160949	1.96279248041456	1.28455568631861	1.688863998648	0.609943338554496	0.699160402439512	1.25305512934634	1.3751567275649	0.627474516146618	Transient	12	48813294	48814294	+	CACNB3	ENSG00000167535	12	48809328	48814723
111960	111997	0	0.773481230045943	2.90783136939027	1.93537008171576	2.40921807750974	0.994839836418294	0	2.26927489486738	1.62981447808748	1.5547113292163	Transient	12	48813294	48814294	+	CACNB3	ENSG00000167535	12	48809328	48814723
111960	112003	1.53052599809191	0	1.63855395993299	1.81012493679779	0.951861032287852	0.969143720333232	2.31682719291265	1.57914217004108	0	0.860018688763059	Gained late	12	48813294	48814294	+	CACNB3	ENSG00000167535	12	48809328	48814723
111960	112012	1.71880759560256	2.14480518950907	1.56787496999517	2.44907074821016	1.61347367741024	0	1.65546082751909	1.01450116826386	1.0164876192913	1.62968186133972	Lost	12	48813294	48814294	+	CACNB3	ENSG00000167535	12	48809328	48814723
111960	112162	0	0.774106622966241	0	0.811373533629437	0	0.861171461842925	2.32019838741593	0.770950365327428	0	0	Gained late	12	48813294	48814294	+	CACNB3	ENSG00000167535	12	48809328	48814723
111972	111978	1.44569550208619	1.99578795138666	1.01568789692259	2.45243279349178	1.6247958949917	1.81652777224781	1.65569591608341	2.03009802227809	1.20557312923405	1.27629289792862	Constant	12	48856645	48857645	-	RND1	ENSG00000172602	12	48854365	48859490
111972	112003	1.80077072092491	0.623819672586082	1.03474682766578	1.20573098842723	1.45578979618479	0	2.39714642493283	0.811379436769029	1.85426720148999	0	Gained late	12	48856645	48857645	-	RND1	ENSG00000172602	12	48854365	48859490
111972	112012	0.937084371267845	0.916887083467017	0.784140718350049	0	1.89329153674543	0.835021188165659	0.866729163293207	0	0	2.47059412847359	Gained late	12	48856645	48857645	-	RND1	ENSG00000172602	12	48854365	48859490
111972	112016	2.65857788386886	0.960405221007184	1.55733533243595	0	0.978276203500509	0	0	0	0	1.5164159588425	Lost	12	48856645	48857645	-	RND1	ENSG00000172602	12	48854365	48859490
111984	111997	1.90939511669936	0.850745592182822	2.35274162256173	0.47198119415357	0.614207560505648	0.613705707052983	0	1.05007166011836	1.58748372355532	1.78784368531195	Lost	12	48903003	48904003	-	AC073610.2	ENSG00000272822	12	48902893	48908046
111984	111997	1.90939511669936	0.850745592182822	2.35274162256173	0.47198119415357	0.614207560505648	0.613705707052983	0	1.05007166011836	1.58748372355532	1.78784368531195	Lost	12	48903610	48904610	+	CCDC65	ENSG00000139537	12	48902893	48908046
111990	111978	1.91234902071057	1.86469421164699	2.5669735741306	1.87233894391672	1.53460958762576	1.01027370129656	1.13428991862622	0.582173909703682	1.65763015822076	0.531886948933437	Constant	12	48935223	48936223	-	ARF3	ENSG00000134287	12	48933818	48939075
111990	112003	0.678697124357724	1.04855889702669	2.13197383149805	0	1.12550201899109	0.788730631848438	1.36137553861605	2.5975253040373	1.64988941925688	1.75306116181687	Lost	12	48935223	48936223	-	ARF3	ENSG00000134287	12	48933818	48939075
112040	111997	0.566992000530627	0.767678865272911	2.38537708115376	2.36483368449075	2.25618556193467	1.06725367549011	1.68882596897851	1.3785950281558	2.05722072223975	0.490235157721405	Constant	12	49001774	49002774	-	PRKAG1	ENSG00000181929	12	49000465	49006313
112040	112004	1.37230734481324	0.923806325729409	2.33920302814156	1.46278814144743	1.69676369411663	2.32995589936887	1.13866116128302	1.60195483790258	1.71228445822788	1.69844870230659	Constant	12	49001774	49002774	-	PRKAG1	ENSG00000181929	12	49000465	49006313
112040	112066	0	1.26241168758422	2.39912738217112	1.0809657155236	0	0	0	1.43933227296088	0.745999768987545	0.658022401366835	Transient	12	49001774	49002774	-	PRKAG1	ENSG00000181929	12	49000465	49006313
112040	112068	0.749508566223963	0.842838164491	2.56606886182068	1.83314206138272	0.825344952533327	0.814112844167309	1.43714599590539	1.29365313104172	1.43272019420969	0	Gained early	12	49001774	49002774	-	PRKAG1	ENSG00000181929	12	49000465	49006313
112040	112107	2.32153596551657	0.882469402128684	1.42820754790976	0.886027305104006	1.62845358810156	0	1.02228017358969	0.989685241694358	0.903999860066871	0	Lost	12	49001774	49002774	-	PRKAG1	ENSG00000181929	12	49000465	49006313
112053	112003	0.73058721718152	0	0.480841812437212	1.15259232572779	1.83960901516831	2.59055970463111	1.79376273408941	0.783591639523188	0.778979353824005	0.710704660750041	Gained late	12	49064176	49065176	-	RHEBL1	ENSG00000167550	12	49061454	49066731
112053	112004	0	2.06828732619552	2.39111595530829	0	0.699867412994912	0.789975975327714	2.76743818576886	1.60168958299198	0.848480650516049	2.25868256180652	Lost	12	49064176	49065176	-	RHEBL1	ENSG00000167550	12	49061454	49066731
112053	112031	0	0	0.733530622928831	2.36460177350648	0	0	0.839554715142257	0	0	0	Transient	12	49064176	49065176	-	RHEBL1	ENSG00000167550	12	49061454	49066731
112053	112056	1.58194141225616	2.4672254076815	1.86672602335538	1.62832702573792	1.17943210149889	1.50996326125091	1.97191407926193	1.54464580009489	1.49423474005169	1.73407299728123	Constant	12	49064176	49065176	-	RHEBL1	ENSG00000167550	12	49061454	49066731
112053	112057	2.03655000443979	2.64381543053198	2.55298634933045	2.36233577269991	2.39789986425137	2.61574471115818	2.08927443106124	1.93340682602719	1.62660978389722	2.1782324769768	Constant	12	49064176	49065176	-	RHEBL1	ENSG00000167550	12	49061454	49066731
112053	112066	1.99506666548527	2.18775449608649	1.73804481853227	1.5948199223702	1.17232574007779	1.69704313905371	1.93248193920072	1.93839722238013	1.55203332286207	2.66789466788176	Constant	12	49064176	49065176	-	RHEBL1	ENSG00000167550	12	49061454	49066731
112053	112101	2.05377479429554	2.56514363460772	2.53919357477749	1.57625728291534	1.9850453689154	1.69953636459332	0	2.0311621261223	2.83333620095426	2.94361585950376	Constant	12	49064176	49065176	-	RHEBL1	ENSG00000167550	12	49061454	49066731
